"economy","economycode","wpid_random","wgt","female","age","educ","inc_q","emp_in","urbanicity_f2f","account","account_fin","account_mob","fin1_1a","fin1_1b","fin2","fin4","fin4a","fin5","fin6","fin7","fin8","fin8a","fin8b","fin9","fin9a","fin10","fin10a","fin10b","fin11_1","fin11a","fin11b","fin11c","fin11d","fin11e","fin11f","fin11g","fin11h","fin13a","fin13b","fin13c","fin13d","fin14_1","fin14_2","fin14_2_China","fin14a","fin14a1","fin14b","fin14c","fin14c_2","fin14c_2_China","fin16","fin17a","fin17a1","fin17b","fin20","fin22a","fin22b","fin22c","fin24","fin24a","fin24b","fin26","fin27_1","fin27c1","fin27c2","fin28","fin29_1","fin29c1","fin29c2","fin30","fin31a","fin31b","fin31b1","fin31b1_China","fin31c","fin32","fin33","fin34a","fin34b","fin34d","fin34e","fin35","fin37","fin38","fin39a","fin39b","fin39d","fin39e","fin42","fin42a","fin43a","fin43b","fin43d","fin43e","fin44a","fin44b","fin44c","fin44d","fin45","fin45_1","fin45_1_China","saved","borrowed","receive_wages","receive_transfers","receive_pension","receive_agriculture","pay_utilities","remittances","mobileowner","internetaccess","anydigpayment","merchantpay_dig"
"Brazil","BRA",121773684,0.223555133709581,1,57,3,4,2,,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,2,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,2,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,2,2,1,,0,0,4,4,4,4,2,5,1,1,0,0
"Brazil","BRA",143000075,0.385272388397442,2,34,3,4,1,,1,1,0,1,2,1,1,2,1,1,1,1,2,1,1,2,1,2,1,,,,,,,,,,,,,,2,,,1,1,2,,,,2,1,,2,2,2,2,,2,2,1,1,1,,,1,1,,,1,1,1,1,,,1,1,1,2,,,2,2,2,,,,,2,,,,,,1,1,1,3,3,1,,1,1,1,4,4,4,1,1,1,1,1,0
"Brazil","BRA",172751747,1.85531236676669,1,40,2,4,1,,1,1,0,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,,,,,,,,,,,,,,2,2,,1,2,1,1,2,,2,1,,2,2,2,2,,6,2,1,1,2,2,2,2,,,,1,1,1,2,,,1,2,1,2,,,1,2,2,,,,,2,,,,,,3,3,2,2,3,2,,1,1,1,4,4,4,1,4,1,1,1,1
"Brazil","BRA",203129363,0.320679944881026,2,49,2,4,1,,1,1,0,2,2,2,,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,1,3,3,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,3,3,3,3,,3,,1,0,2,4,4,4,2,5,1,1,0,0
"Brazil","BRA",199350754,0.223555133709581,1,29,3,5,1,,1,1,1,1,2,1,2,,1,1,2,,,,1,1,1,1,1,,,,,,,,,,1,1,2,1,1,2,,1,1,1,1,2,,1,1,1,2,2,2,2,,2,1,1,2,,,,2,,,,1,2,1,1,,,1,2,1,1,,,1,1,2,1,2,,,2,,,,,,1,1,2,2,2,2,,1,0,1,1,4,4,1,5,1,1,1,1
"Brazil","BRA",187763209,2.20726489959283,2,29,2,3,1,,1,1,0,1,2,2,,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,4,3,2,1,2,1,2,2,,,,2,,,,,,2,,,,,,,2,1,2,2,2,2,2,,,,,,1,2,2,3,3,3,,0,0,4,4,3,4,4,3,1,1,0,0
"Brazil","BRA",189153751,0.745973097686629,2,57,1,4,2,,1,1,0,1,1,2,,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,3,2,1,,0,0,4,4,4,4,2,5,1,2,0,0
"Brazil","BRA",207542064,4.59312799922584,1,30,2,1,2,,0,0,0,,,2,,,,,,,,,,,,,,2,2,1,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,1,2,2,2,1,,2,,,,,,1,1,1,2,3,1,,0,0,4,2,4,4,2,5,2,2,0,0
"Brazil","BRA",198981503,6.14776617701349,1,73,1,2,2,,0,0,0,,,2,,,,,,,,,,,,,,2,2,1,2,2,2,2,1,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,2,,4,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,3,1,2,,0,1,4,4,4,4,4,5,2,2,0,0
"Brazil","BRA",155925872,0.435187186805726,2,35,3,4,2,,1,1,0,3,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,,,,,,,,,,,,,,2,2,,1,2,1,1,2,,1,1,,1,2,2,1,2,3,2,1,2,,,,2,,,,1,1,1,2,,,1,2,2,2,2,2,,2,2,,,,,2,,,,,,2,2,1,1,1,1,,1,1,3,4,4,4,1,5,1,1,1,1
"Brazil","BRA",138043168,0.763883882108893,1,42,2,2,1,,1,1,0,1,1,1,1,1,1,2,2,,,,1,1,1,1,2,,,,,,,,,,,,,,2,2,,2,2,2,,,,2,2,,2,2,2,2,,5,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,1,2,1,2,,,2,,,,,,1,1,1,1,2,1,,0,0,4,1,4,4,4,5,1,1,1,1
"Brazil","BRA",113720445,0.704716949142294,1,22,2,1,1,,1,1,0,2,2,1,2,,2,1,2,,,,2,,1,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,1,,2,2,1,2,,3,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,1,1,1,1,4,1,,1,1,4,4,4,2,4,5,1,1,0,0
"Brazil","BRA",117712249,0.824821951191047,1,34,2,4,2,,1,1,0,1,2,1,2,,2,2,1,1,1,2,1,2,1,2,2,,,,,,,,,,,,,,2,2,,1,1,2,,,,2,2,,2,1,1,1,,3,1,1,1,1,,,2,,,,1,1,1,1,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,1,1,1,1,3,1,,0,1,1,4,4,4,1,1,1,1,1,1
"Brazil","BRA",153618156,0.887648789630131,1,23,2,1,1,,1,1,0,2,2,1,2,,2,2,2,,,,1,2,1,2,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,1,1,2,,,,2,,,,1,1,2,1,,,2,,,,,,,1,2,1,2,,,2,,,,,,3,1,1,2,2,1,,1,0,4,1,4,4,1,5,1,1,1,0
"Brazil","BRA",181087893,0.717714776547902,1,22,2,1,1,,1,1,1,2,2,1,1,1,1,1,1,1,1,1,4,,1,2,4,,,,,,,,,,,,,,2,1,,1,1,1,1,2,,2,4,,4,1,2,1,,5,2,1,1,2,1,1,1,1,,,1,1,1,2,,,2,,,,,,,1,2,1,1,,,2,,,,,,2,1,2,2,2,1,,1,1,4,1,4,4,1,1,1,1,1,1
"Brazil","BRA",168556799,0.499980173750375,2,45,2,4,1,,1,1,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,1,2,,1,2,1,1,2,,2,2,,2,2,2,2,,3,2,2,2,,,,2,,,,1,1,1,2,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,2,2,2,,0,1,4,4,4,4,1,5,1,1,1,1
"Brazil","BRA",178911768,0.31322156680006,1,,2,2,1,,1,1,0,2,2,1,1,1,2,2,1,1,1,1,1,2,1,1,2,,,,,,,,,,,,,,2,2,,2,2,2,,,,2,2,,2,2,2,2,,4,1,1,2,,,,2,,,,1,2,2,,,1,1,1,1,2,,,2,1,2,1,2,,,2,,,,,,2,2,1,3,3,2,,0,1,1,1,4,4,2,5,1,1,1,1
"Brazil","BRA",153198851,0.682796168689166,2,33,2,5,1,,1,1,0,1,2,1,2,,2,2,2,,,,1,2,1,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,5,1,1,2,,,,2,,,,1,1,2,1,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,0,1,4,4,4,1,5,1,1,1,0
"Brazil","BRA",136079159,0.374549244795965,1,41,3,4,1,,1,1,1,,,1,2,,1,1,2,,,,2,,1,1,1,,,,,,,,,,1,1,2,1,2,,,1,2,2,,,,1,2,2,2,2,2,2,,3,2,1,1,1,,,2,,,,2,,,,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,3,1,4,1,,1,0,2,4,4,4,4,1,1,1,1,0
"Brazil","BRA",153078328,0.911794396342039,1,44,2,2,1,,1,1,0,1,2,1,1,1,1,2,1,1,1,2,2,,2,,2,,,,,,,,,,,,,,2,2,,1,2,1,1,1,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,2,2,3,3,1,,0,1,4,4,4,4,2,5,1,1,1,1
"Brazil","BRA",126372748,0.589133536239535,1,60,2,3,1,,1,1,0,1,1,2,,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,1,1,2,,,,2,,,,1,2,2,,,1,1,1,1,2,,,2,1,2,2,2,1,,2,,,,,,1,1,1,3,2,1,,0,0,1,2,4,4,2,5,1,1,1,0
"Brazil","BRA",208091667,0.763883882108893,1,44,2,4,1,,1,1,1,1,2,1,1,1,1,1,2,,,,1,1,1,1,1,,,,,,,,,,1,1,2,2,1,2,,1,1,1,1,2,,2,1,1,2,2,2,2,,2,3,3,1,2,2,1,1,1,,,1,1,1,2,,,1,2,1,1,,,2,2,2,,,,,2,,,,,,2,2,3,2,2,2,,1,1,1,4,4,4,1,1,1,1,1,1
"Brazil","BRA",180944488,0.27910066271484,2,34,3,5,1,,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,,,,,,,,,,1,1,1,1,1,2,,1,1,1,1,2,,1,1,1,2,2,1,2,,3,3,2,1,1,,,1,1,,,1,1,1,2,,,1,2,1,2,,,1,2,2,,,,,2,,,,,,1,1,2,2,2,1,,1,1,1,4,4,4,1,1,1,1,1,1
"Brazil","BRA",205140626,1.29906603612506,2,34,2,3,1,,1,1,0,1,2,1,2,,1,1,2,,,,2,,1,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,4,1,1,2,,,,2,,,,1,2,2,,,1,1,2,1,2,,,1,2,2,,,,,2,,,,,,1,1,1,1,3,1,,0,0,1,4,4,4,2,5,1,1,1,0
"Brazil","BRA",179758547,0.666915687045051,1,25,2,4,1,,1,1,0,1,2,1,2,,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,,,2,2,,1,1,1,1,2,,2,2,,2,2,1,2,,2,2,1,1,1,,,2,,,,1,1,1,2,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,0,1,4,4,4,4,1,1,1,1,1,1
"Brazil","BRA",143728085,0.383467946998268,2,37,3,5,1,,1,1,0,1,2,1,1,1,1,1,1,1,1,2,1,2,1,2,2,,,,,,,,,,,,,,2,2,,2,2,1,1,2,,1,2,,2,1,1,1,,4,1,1,1,1,,,1,1,,,1,1,2,2,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,2,2,2,1,2,,1,1,2,4,4,4,1,1,1,1,1,1
"Brazil","BRA",176826845,0.223555133709581,1,63,2,4,1,,1,1,0,2,2,1,2,,2,2,1,1,1,1,1,2,1,2,1,,,,,,,,,,,,,,2,2,,2,2,2,,,,2,2,,2,2,2,2,,2,2,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,3,,1,1,4,4,4,4,2,5,1,1,1,1
"Brazil","BRA",124489996,0.734804877374859,2,22,2,2,1,,1,1,1,2,2,1,1,1,1,1,2,,,,1,2,2,,2,,,,,,,,,,1,2,2,1,2,2,,1,2,1,2,2,,2,1,1,2,2,2,2,,4,1,1,2,,,,2,,,,2,,,,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,1,1,1,1,3,1,,1,0,1,4,4,4,4,5,1,1,1,1
"Brazil","BRA",132243087,0.223555133709581,1,50,3,5,1,,1,1,0,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,1,2,,1,1,1,1,2,,1,1,,2,1,1,2,,4,3,3,2,,,,2,,,,1,1,1,2,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,3,,1,1,4,4,4,4,1,5,1,1,1,1
"Brazil","BRA",120097346,0.759731855134933,2,63,2,4,2,,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,1,2,2,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,6,3,3,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,2,,1,0,4,4,4,4,2,5,1,1,0,0
"Brazil","BRA",200805044,0.297705233198056,2,48,3,3,1,,1,1,1,1,2,1,1,1,1,1,1,2,,1,1,2,1,1,2,,,,,,,,,,1,2,2,1,2,2,,1,1,1,1,2,,1,2,2,2,2,2,2,,2,1,1,2,,,,2,,,,1,1,2,2,,,1,2,1,2,,,2,1,2,1,1,,,2,,,,,,2,1,1,1,3,1,,1,0,1,1,4,4,1,5,1,1,1,1
"Brazil","BRA",173154151,0.238884071660531,2,45,3,5,1,,1,1,0,1,2,1,1,1,1,2,2,,,,1,1,1,1,1,,,,,,,,,,,,,,2,2,,1,2,2,,,,1,1,,2,2,2,2,,1,3,3,1,1,,,2,,,,1,1,2,2,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,2,4,2,,1,0,4,4,4,4,1,1,1,1,1,1
"Brazil","BRA",201021306,0.638597818168076,2,50,2,5,1,,1,1,0,2,2,1,2,,1,1,1,2,,3,1,1,1,1,1,,,,,,,,,,,,,,2,,,1,1,2,,,,1,2,,2,2,2,2,,1,3,3,1,1,,,2,,,,1,1,1,2,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,3,,1,0,4,4,4,4,1,1,1,1,1,0
"Brazil","BRA",128171828,0.682796168689166,2,26,2,5,1,,1,1,0,1,2,1,1,1,1,1,1,1,1,1,2,,1,1,2,,,,,,,,,,,,,,1,2,,1,1,1,1,2,,2,2,,2,2,1,2,,6,1,1,2,,,,2,,,,1,1,1,2,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,3,2,2,1,2,1,,0,1,1,4,4,4,1,5,1,1,1,1
"Brazil","BRA",128091075,0.457446908434525,1,32,2,1,1,,1,1,0,,,1,2,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,3,1,1,2,,,,2,,,,1,1,2,1,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,0,1,4,4,4,4,1,5,1,1,1,0
"Brazil","BRA",137790819,0.257574144733844,2,51,3,5,1,,1,1,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,1,2,,1,1,1,1,2,,1,1,,2,2,2,2,,2,3,3,2,,,,2,,,,1,1,1,2,,,1,1,1,2,,,2,2,2,,,,,2,,,,,,2,2,3,3,2,2,,1,1,1,4,4,4,1,5,1,1,1,1
"Brazil","BRA",157473349,0.782073353737329,2,36,2,4,1,,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,,,,,,,,,,,,,,1,1,,1,1,1,1,2,,2,2,,2,2,1,1,,3,2,1,1,1,,,1,1,,,1,2,2,,,1,2,,,,,,,1,2,1,1,,,2,,,,,,1,2,1,1,1,1,,0,1,4,1,4,4,2,1,1,1,1,1
"Brazil","BRA",187568256,0.734804877374859,2,22,2,4,1,,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,,,,,,,,,,1,2,2,1,1,2,,1,1,2,,,,2,2,2,2,2,1,1,,2,2,1,1,1,,,2,,,,2,,,,,,1,2,1,1,,,1,2,2,,,,,2,,,,,,2,2,2,2,3,2,,0,1,1,4,4,4,4,1,1,1,1,1
"Brazil","BRA",139938939,0.408990500701736,1,21,3,3,1,,1,1,1,,,1,1,1,1,1,1,1,1,1,1,2,1,1,1,,,,,,,,,,1,1,2,1,1,2,,1,1,1,1,2,,2,1,1,2,2,2,2,,4,2,2,1,1,,,1,1,,,2,,,,,,2,,,,,,,1,1,1,2,,,2,,,,,,1,1,2,2,2,1,,1,1,4,1,1,4,4,1,1,1,1,1
"Brazil","BRA",178821850,0.223555133709581,1,74,2,5,1,,1,1,0,1,2,2,,,2,2,2,,,,2,,1,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,2,2,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,3,,0,0,4,4,4,4,2,5,1,1,0,0
"Brazil","BRA",205204542,1.76140169764207,2,54,1,2,1,,0,0,0,,,2,,,,,,,,,,,,,,2,2,1,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,1,1,2,2,2,2,2,,,,,,1,1,1,1,1,1,,0,0,4,3,3,4,4,5,1,1,0,0
"Brazil","BRA",191093472,0.321081542895568,1,28,3,4,1,,1,1,0,1,2,1,1,1,1,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,,2,2,,1,2,2,,,,2,2,,2,1,2,1,,2,1,1,1,2,1,2,1,2,1,2,1,2,2,,,1,1,2,1,2,,,2,2,2,,,,,2,,,,,,2,2,2,3,2,2,,0,1,1,4,4,4,2,3,1,1,1,1
"Brazil","BRA",117182072,6.14776617701349,1,86,1,3,2,,0,0,0,,,2,,,,,,,,,,,,,,2,3,1,3,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,8,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,3,,0,0,4,4,4,4,4,5,2,2,0,0
"Brazil","BRA",182842484,1.39801613299806,2,21,2,4,1,,1,1,0,1,2,1,1,1,1,1,1,1,1,1,1,2,2,,2,,,,,,,,,,,,,,1,1,,1,1,1,1,2,,2,2,,2,2,1,2,,3,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,1,3,3,1,,0,1,4,4,4,4,4,5,1,1,1,1
"Brazil","BRA",163059989,0.339280676299312,1,24,3,5,1,,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,1,1,2,1,1,2,,1,1,1,1,2,,2,1,1,2,2,2,2,,1,2,1,1,1,,,2,,,,1,1,1,2,,,1,2,1,1,,,2,1,2,2,2,2,2,2,,,,,,1,1,1,1,2,1,,1,1,1,3,4,4,1,1,1,1,1,1
"Brazil","BRA",195439721,0.223555133709581,2,52,3,5,1,,1,1,1,1,2,1,2,,1,1,1,1,1,1,2,,1,1,1,,,,,,,,,,1,2,2,1,1,2,,1,2,1,1,2,,2,2,2,2,2,2,2,,1,3,3,2,,,,2,,,,1,1,2,2,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,2,2,3,3,1,1,,0,1,1,4,4,4,1,5,1,1,1,1
"Brazil","BRA",171190864,0.782073353737329,2,41,2,5,1,,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,2,1,2,1,1,2,,1,1,1,1,2,,1,2,1,1,2,1,2,2,1,3,2,2,,,,2,,,,1,1,1,2,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,3,3,2,2,,1,1,4,4,4,4,1,5,1,1,1,1
"Brazil","BRA",156377853,0.324435758344231,2,45,3,4,1,,1,1,0,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,,,,,,,,,,,,,,1,1,,1,2,1,1,2,,1,1,,2,2,2,2,,3,2,1,2,,,,2,,,,1,1,2,2,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,1,1,4,4,4,4,1,5,1,1,1,1
"Brazil","BRA",132098729,0.3101611330444,2,29,3,5,1,,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,2,2,,1,2,1,1,2,,1,1,,2,2,1,2,,3,1,1,2,,,,2,,,,1,1,1,2,,,1,2,1,1,,,1,2,2,,,,,2,,,,,,1,1,2,3,2,1,,1,1,1,4,4,4,1,5,1,1,1,1
"Brazil","BRA",185856629,6.14776617701349,1,20,2,3,1,,1,1,0,1,2,2,,,2,1,1,1,2,2,2,,1,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,3,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,2,2,1,,0,1,4,4,4,4,2,5,1,1,1,0
"Brazil","BRA",170893007,0.544872675180243,2,52,2,5,1,,1,1,0,2,2,2,,,2,2,1,1,1,1,2,,2,,2,,,,,,,,,,,,,,1,2,,2,2,2,,,,2,2,,2,2,2,1,,3,3,3,1,2,1,2,1,2,2,2,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,1,2,4,4,4,2,3,1,1,1,1
"Brazil","BRA",176367578,0.349534636052037,1,41,3,2,1,,1,1,1,1,2,1,1,2,1,1,2,,,,1,1,1,1,2,,,,,,,,,,2,2,2,1,2,,,1,2,2,,,,2,2,2,2,2,2,2,,3,1,1,2,,,,2,,,,1,2,2,,,1,1,2,1,2,,,2,2,2,,,,,2,,,,,,1,1,1,1,3,1,,0,0,1,4,4,4,2,5,1,1,1,0
"Brazil","BRA",210657861,0.223555133709581,1,32,3,5,1,,1,1,0,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,,,,,,,,,,,,,,2,2,,1,1,2,,,,2,2,,2,2,2,2,,3,3,3,2,,,,2,,,,1,1,1,2,,,1,1,1,2,,,2,2,2,,,,,2,,,,,,2,2,2,3,2,2,,0,1,1,4,4,4,1,5,1,1,1,1
"Brazil","BRA",205121718,2.01637205243578,1,52,1,5,1,,1,1,0,,,1,1,2,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,8,,,1,2,2,2,2,,,,2,,,,,,2,,,,,,,1,1,2,2,1,,2,,,,,,3,3,3,3,,3,,0,0,4,2,2,4,4,4,1,1,1,0
"Brazil","BRA",193498048,0.534857486514825,2,17,2,5,2,,1,1,1,2,2,2,,,1,1,2,,,,2,,1,2,1,,,,,,,,,,2,1,1,1,1,2,,1,2,1,1,2,,2,2,1,2,2,2,2,,8,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,2,3,2,,1,1,4,4,4,4,4,5,1,1,1,1
"Brazil","BRA",175738784,0.223555133709581,2,54,3,5,1,,1,1,0,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,2,2,,2,2,2,,,,1,1,,1,2,2,2,2,1,3,3,2,,,,2,,,,1,1,2,2,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,3,,1,1,4,4,4,4,1,5,1,1,1,1
"Brazil","BRA",193540795,0.223555133709581,2,59,2,4,1,,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,2,2,2,1,1,2,,1,2,1,1,2,,2,1,2,2,2,2,2,,1,3,3,2,,,,2,,,,1,1,1,2,,,1,2,1,1,,,2,2,2,,,,,2,,,,,,1,1,3,3,1,3,,1,1,1,4,4,4,1,5,1,1,1,1
"Brazil","BRA",123880403,0.383467946998268,2,35,3,5,1,,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,,,,,,,,,,2,1,1,1,1,2,,1,1,1,1,2,,2,1,1,2,2,1,2,,4,3,1,2,,,,2,,,,1,1,1,2,,,1,1,1,2,,,2,2,2,,,,,2,,,,,,2,1,1,3,3,1,,1,1,1,4,4,4,1,5,1,1,1,1
"Brazil","BRA",202116118,0.223555133709581,1,70,3,2,1,,1,1,0,1,2,1,1,1,2,2,2,,,,1,2,1,1,2,,,,,,,,,,,,,,2,2,,2,2,2,,,,2,2,,2,2,2,2,,3,1,4,2,,,,2,,,,1,1,2,2,,,1,1,1,2,,,2,2,2,,,,,2,,,,,,1,1,1,1,3,1,,0,0,1,4,4,4,1,5,1,1,1,1
"Brazil","BRA",143521619,2.37539266951789,2,17,2,4,1,,0,0,0,,,2,,,,,,,,,,,,,,1,1,1,2,1,2,1,1,2,,,,,2,,,2,2,2,,,,1,2,,2,2,2,1,,3,2,2,1,2,1,2,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,1,1,4,4,4,4,4,3,1,1,0,0
"Brazil","BRA",187643835,0.670430717894745,2,34,2,2,1,,1,1,0,1,2,1,2,,2,2,1,2,,2,1,1,1,1,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,5,1,1,2,,,,2,,,,1,1,2,1,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,0,1,2,4,4,4,1,5,1,1,1,0
"Brazil","BRA",142568254,1.89949074576851,2,35,2,4,1,,1,1,1,,,1,1,1,1,1,2,,,,2,,2,,2,,,,,,,,,,2,2,2,1,2,1,,2,2,2,,,,2,2,2,2,2,2,2,,3,2,2,2,,,,2,,,,1,1,1,2,,,1,2,1,1,,,2,2,2,,,,,2,,,,,,1,1,2,2,2,1,,1,0,1,4,4,4,1,5,1,1,1,1
"Brazil","BRA",153312311,0.670430717894745,2,30,2,2,1,,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,1,2,2,1,1,2,,1,1,1,2,2,,2,1,1,2,2,2,2,,1,1,1,2,,,,2,,,,1,1,1,2,,,2,,,,,,,1,2,1,1,,,2,,,,,,1,1,2,1,2,1,,1,1,4,1,4,4,1,5,1,1,1,1
"Brazil","BRA",114054080,0.383467946998268,2,43,3,5,1,,1,1,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,2,2,,1,1,1,1,2,,1,1,,2,2,2,2,,1,3,3,2,,,,2,,,,1,1,2,2,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,2,2,3,3,1,2,,1,1,1,4,4,4,1,5,1,1,1,1
"Brazil","BRA",176999515,2.5149415671738,1,40,2,1,1,,0,0,0,,,2,,,,,,,,,,,,,,2,2,1,2,2,2,1,1,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,4,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,2,1,1,,0,0,4,4,4,4,4,5,1,2,0,0
"Brazil","BRA",171095431,0.468771749756061,2,43,4,5,1,,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,1,2,2,1,1,2,,1,1,2,,,,1,1,1,2,2,2,2,,6,3,3,1,1,,,1,1,,,1,1,1,2,,,1,2,1,1,,,2,2,2,,,,,2,,,,,,3,3,3,3,,3,,1,1,1,4,4,4,1,1,1,1,1,1
"Brazil","BRA",138452536,0.463231627191986,1,36,3,5,2,,1,1,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,,,2,2,,1,1,1,1,2,,2,2,,2,2,1,2,,5,2,1,2,,,,2,,,,1,1,1,2,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,1,1,1,1,3,1,,1,1,1,4,4,4,1,5,1,1,1,1
